,date,addressCount,marketCap,supply,price,blockSize,dailyTransactions,NumERC20TokenTransfers,blockTime,gasPrice,gasLimit,gasUsed,blockCountsandReward,blockReward,uncles,ERC20_uniqueAddressTotalCount,ERC20_uniqueAddressReceiveCount,ERC20_uniqueAddressSentCount,ETH_uniqueAddressTotalCount,ETH_uniqueAddressReceiveCount,ETH_uniqueAddressSentCount,dailyETHBurnt,TranasctionFees,blockDifficulty,networkHash,networkTransactionFees,networkUtilization,pendingTransactions,contractsVerified,ENSRegistration
115,11/22/2015,34447,72.08526693,75088819.71875,0.96,816,7083,0,16.9,53793371733,3141599,200785655,5049,26988.59375,459,0,0,0,2016,1027,1922,10807.0881937992,0,7.533,480.251,11241715326286604797,0.0127,187553,0,392.0
116,11/23/2015,34594,70.60912653875,75116092.0625,0.94,863,8260,0,16.65,55629754775,3141623,233727612,5089,27272.34375,483,0,0,0,1739,1137,1629,12652.2468053096,0,7.566,487.9382,13316084717852136228,0.0146,187746,0,436.0
117,11/24/2015,34812,68.380075570625,75142940.1875,0.91,828,7152,0,17.21,58042755370,3141597,213080657,5001,26848.125,484,0,0,0,1821,1127,1722,12274.733752634,0,7.665,486.5758,12966491027158747161,0.0136,187803,0,326.0
118,11/25/2015,34913,64.64569437375,75169412.0625,0.86,807,7098,0,17.37,54235748106,3141605,236509015,4940,26471.875,464,0,0,0,1711,1123,1625,10064.1213502605,0,7.517,470.151,12459630991672277588,0.0152,187641,0,405.0
119,11/26/2015,35071,66.17243644,75195950.5,0.88,784,7278,2,17.36,53986356287,3141604,172083879,4940,26538.4375,486,3,2,1,1805,1140,1729,9626.24377604282,0,7.498,470.857,9307010479992449281,0.0111,187932,0,185.0
120,11/27/2015,35136,65.44473851625,75223837.375,0.87,790,6639,0,16.5,53456555142,3141597,173300084,5174,27886.875,528,0,0,0,1661,1030,1594,12500.0593267879,0,7.47,492.9653,9399192619419860582,0.0107,188375,0,371.0
121,11/28/2015,35204,68.4784512628125,75251045.34375,0.91,774,6817,3,16.96,54312682973,3141615,277436869,5008,27207.96875,571,4,1,3,1652,1047,1584,8951.65661948683,0,7.721,498.5437,14567130571469754409,0.0176,188382,0,420.0
122,11/29/2015,35288,65.4922020459375,75278393.15625,0.87,776,6853,1,16.84,53321187419,3141597,171604728,5050,27347.8125,550,2,1,1,1667,1078,1599,9425.66813742586,0,7.721,500.4669,9090792117113711272,0.0108,188085,0,479.0
123,11/30/2015,35402,66.2690594775,75305749.40625,0.88,864,8986,0,16.75,55199244474,3141791,378296036,5080,27356.25,516,0,0,0,1783,1006,1697,8306.61128664254,0,7.781,503.9533,20815751537737421266,0.0237,188345,0,535.0
124,12/1/2015,35508,65.5399642303125,75333292.21875,0.87,847,6794,0,16.92,54837947431,3141605,231616100,5078,27542.8125,566,0,0,0,1764,982,1685,7039.02227419652,0,7.873,514.3284,13074388944575777609,0.0145,188323,0,227.0
125,12/2/2015,35607,62.5482183775,75359299.25,0.83,819,6502,1,17.86,53588845124,3141635,209753737,4824,26007.03125,501,2,1,1,1674,938,1608,7357.31770068092,0,7.818,481.8385,11438122532174238399,0.0138,188457,0,224.0
126,12/3/2015,35709,61.817637275625,75387362.53125,0.82,778,6971,1,16.46,53564860105,3141598,198524826,5205,28063.28125,537,2,1,1,1759,1000,1667,8042.48579373189,0,7.588,504.3068,10666077605006573721,0.0121,188460,0,207.0
127,12/4/2015,35879,63.34779520125,75414041.90625,0.84,804,6898,16,17.09,53920215595,3141596,224707034,5008,26679.375,432,21,14,8,1743,965,1640,6850.02352677851,0,7.833,493.1904,12372342317467218045,0.0143,188667,0,229.0
128,12/5/2015,36022,64.1245302140625,75440623.78125,0.85,835,6784,7,17.07,54430269329,3141598,231821279,5006,26581.875,412,7,4,3,1717,994,1641,5735.01491976058,0,8.164,511.9346,13084824514839102759,0.0147,188712,0,273.0
129,12/6/2015,36291,63.3921788325,75466879.5625,0.84,877,9103,4,17.42,53904812363,3141608,321509549,4913,26255.78125,453,8,4,4,2007,1314,1726,7383.32952972059,0,7.852,487.6672,17147404223188337107,0.0208,189120,0,402.0
130,12/7/2015,36437,60.394878775,75493598.46875,0.80,775,7141,6,17.18,53988885934,3141601,176718066,4971,26718.90625,493,10,6,4,1953,1290,1717,6857.58971334241,0,7.648,483.681,9642772252255179440,0.0113,189047,0,217.0
131,12/8/2015,36557,62.6815261040625,75519910.96875,0.83,771,6697,5,17.39,53743612456,3141598,170716327,4911,26312.5,464,6,3,3,1758,1120,1663,8049.72774653453,0,7.548,469.5651,9146200894289794928,0.0111,189052,0,199.0
132,12/9/2015,36673,59.6831056746875,75548235.03125,0.79,779,7001,1,16.46,54733915734,3141606,179709088,5208,28324.0625,602,2,1,1,1749,1107,1652,9419.78429773755,0,7.35,494.265,10136989432654592764,0.011,188729,0,274.0
133,12/10/2015,36820,63.483598395,75575712.375,0.84,820,7444,9,16.71,54938250098,3141594,205190667,5144,27477.34375,467,8,6,5,1780,1093,1690,7978.69279285433,0,7.773,504.7793,11340935043430610418,0.0127,188980,0,296.0
134,12/11/2015,36951,68.798489020625,75602735.1875,0.91,884,8105,6,16.93,58195798149,3141605,270674425,5062,27022.8125,454,9,5,4,1788,1134,1698,6018.25996994841,0,8.06,514.5903,16852443787757887529,0.017,188990,0,260.0
135,12/12/2015,37373,73.3610434975,75629941.75,0.97,916,8205,3,16.82,59486449382,3141646,353864548,5076,27206.5625,486,5,2,3,2153,1510,2038,4913.76911401977,0,8.045,517.9029,23123143175929711610,0.0222,189147,0,539.0
136,12/13/2015,37569,72.63153513,75657849.09375,0.96,845,7426,1,16.29,56701649126,3141609,325726017,5280,27907.34375,399,2,1,1,1968,1288,1771,6098.79085139165,0,8.472,556.8745,18732109712665255814,0.0196,189005,0,267.0
137,12/14/2015,37729,74.927712110625,75684557.6875,0.99,1752,15550,4,17.12,53372600387,3141665,1415319249,4999,26708.59375,455,5,3,2,2187,1511,1786,6118.05419672422,0,8.576,541.3528,74652439561455021898,0.0901,188990,0,646.0
138,12/15/2015,37850,76.4686879409375,75711572.21875,1.01,1834,21098,4,16.91,62650330558,3185202,1945458070,5070,27014.53125,445,7,4,4,2165,1487,1742,7011.28578750394,0,8.769,559.704,114407858336816933404,0.1209,189172,0,360.0
139,12/16/2015,37990,74.980649266875,75738029.5625,0.99,1216,10304,0,17.13,54026271431,3141637,838759501,4982,26457.34375,407,0,0,0,2154,1496,1743,7189.33556640621,0,8.562,534.0622,44216781874774645730,0.0536,189338,0,170.0
140,12/17/2015,38358,71.21901792625,75764912.6875,0.94,1053,9612,0,16.86,55081281267,3141623,606010119,5060,26883.125,420,0,0,0,2403,1672,2005,6322.01403657028,0,8.734,553.9679,32401075213208356891,0.0381,189491,0,453.0
141,12/18/2015,38634,68.9703416675,75791584.25,0.91,1057,9032,0,17.06,55034649240,3141645,601895736,5020,26671.5625,414,0,0,0,2185,1479,2038,6471.32433628197,0,8.78,552.1806,32181421454696323527,0.0382,189548,0,463.0
142,12/19/2015,38756,68.236450903125,75818278.78125,0.90,1009,9314,0,16.89,53891713881,3141624,539740128,5038,26694.53125,401,0,0,0,2189,1532,1812,5084.95583347285,0,8.719,548.8488,28516230925703049905,0.0341,189943,0,167.0
143,12/20/2015,38902,68.2602433875,75844714.875,0.90,1103,9879,0,17.07,53342677327,3141680,655002877,4947,26436.09375,447,0,0,0,2210,1494,1840,7153.14596164895,0,8.54,533.1539,34427170021645833151,0.0421,190141,0,142.0
144,12/21/2015,39082,67.525343691875,75871172.6875,0.89,1172,12063,2,17.14,53466176225,3141615,740632642,4976,26457.8125,418,4,2,2,2316,1570,1915,9287.19495283526,0,8.513,531.4617,39119193998361059476,0.0474,190226,0,190.0
145,12/22/2015,39208,66.031735944375,75898547.0625,0.87,2045,21027,0,16.63,53627121090,3142834,1120896788,5129,27374.375,456,0,0,0,2313,1580,1873,11384.0990686265,0,8.74,564.9776,59162525716954596713,0.0695,190606,0,203.0
146,12/23/2015,39317,64.537054471875,75925946.4375,0.85,1544,22740,4,16.73,55663754533,3172096,1474132298,5112,27399.375,488,6,3,3,2216,1494,1854,9902.37450828031,0,8.532,552.9946,81425990746295054821,0.0908,190661,0,183.0
147,12/24/2015,39422,64.55973805,75952633.0,0.85,1292,13494,0,17.04,52792315740,3141625,872428171,5018,26686.5625,422,0,0,0,2236,1492,1863,8434.91559226787,0,8.569,539.4988,45754637863071995296,0.0553,190443,0,144.0
148,12/25/2015,39537,66.1021098365625,75979436.59375,0.87,1042,9521,0,16.82,53550792729,3141620,502552472,5080,26803.59375,371,0,0,0,2160,1434,1808,7426.47377530552,0,8.546,539.1713,26594059296531217594,0.0315,190862,0,131.0
149,12/26/2015,39678,64.6050972375,76005996.75,0.85,1074,10726,3,17.08,53675955367,3141622,587287522,5004,26560.15625,405,3,2,1,2285,1499,1968,9389.07592659808,0,8.456,529.3583,31296185188395460133,0.0374,190591,0,140.0
150,12/27/2015,39822,64.627922925,76032850.5,0.85,1575,21867,0,16.96,66846252680,3236740,1308470039,5018,26853.75,468,0,0,0,2216,1445,1864,9638.86333007134,0,8.589,545.346,86634345029167915594,0.0803,191205,0,295.0
151,12/28/2015,40010,63.89032311375,76059908.46875,0.84,1239,12368,1,16.65,53108130511,3141597,687001176,5081,27057.96875,439,2,1,1,2424,1618,2010,11997.5418367001,0,8.532,545.0927,36400490688487782520,0.043,190924,0,269.0
152,12/29/2015,40182,66.195315519375,76086569.5625,0.87,1200,11358,2,17.18,53729001893,3141598,621538951,4981,26661.09375,463,3,2,1,2394,1557,1990,13190.6988491886,0,8.605,542.2221,33189211049882554675,0.0397,191245,0,403.0
153,12/30/2015,40333,68.50197523125,76113305.8125,0.90,1564,21767,2,17.03,56716784472,3160925,1353161589,5028,26736.25,420,4,2,2,2364,1469,1939,12227.9348767577,0,8.478,534.5552,76132284001654180432,0.0851,191312,0,391.0
154,12/31/2015,40566,70.8104025946875,76140217.84375,0.93,1057,10301,0,16.97,57661175081,3141595,452065747,5040,26912.03125,449,0,0,0,2579,1712,2082,13469.0156759533,0,8.543,542.7166,25067324647301430536,0.0286,191486,0,762.0
155,1/1/2016,40701,70.8346444978125,76166284.40625,0.93,885,8233,0,17.43,54747565393,3141603,292262422,4885,26066.5625,434,0,0,0,2351,1536,1968,10776.1038037233,0,8.547,526.2007,15650894936718752380,0.019,191976,0,186.0
156,1/2/2016,40850,70.860111530625,76193668.3125,0.93,954,9164,0,16.74,53323453178,3141599,368139389,5095,27383.90625,505,0,0,0,2411,1619,1975,14080.0941970369,0,8.147,528.0765,19359790811857714750,0.023,191530,0,184.0
157,1/3/2016,41000,73.9347037709375,76221344.09375,0.97,955,9258,0,16.51,53342341402,3141597,369359246,5134,27675.78125,529,0,0,0,2455,1618,2031,19424.8878426464,0,8.312,544.8281,19448316682466488056,0.0229,191630,0,150.0
158,1/4/2016,41198,72.4363264828125,76248764.71875,0.95,981,9474,0,16.61,54038066808,3141599,402593450,5096,27420.625,516,0,0,0,2539,1629,2125,17058.4666674199,0,8.334,541.3346,21310431896313736148,0.0251,192195,0,228.0
159,1/5/2016,41381,72.462773740625,76276603.9375,0.95,1396,16430,0,16.47,57078526509,3164299,1081639803,5126,27839.21875,583,0,0,0,2535,1631,2116,16935.590507992,0,8.306,548.8214,60356444504277487333,0.0667,192394,0,188.0
160,1/6/2016,41647,73.25206023,76304229.40625,0.96,1553,17074,1,16.63,53724486418,3153939,1248021662,5090,27625.46875,575,2,1,1,2646,1677,2221,15304.9204736154,0,8.423,552.2518,66533918450161227489,0.0778,192676,0,115.0
161,1/7/2016,41869,72.5146890140625,76331251.59375,0.95,1550,22075,5,16.99,53273537581,3146103,1230019603,4981,27022.1875,558,7,5,3,2684,1728,2406,17198.8782008127,0,8.21,526.3401,65506547602439590264,0.0785,192309,0,169.0
162,1/8/2016,42078,75.595655829375,76359248.3125,0.99,1080,10919,0,16.28,53800517545,3141612,484149867,5176,27996.71875,555,0,0,0,2611,1646,2306,12022.9755611449,0,8.302,550.7067,26049507544506407175,0.0298,192861,0,552.0
163,1/9/2016,42411,75.6229756528125,76386844.09375,0.99,1209,11793,7,16.59,53277018400,3141674,727791392,5099,27595.78125,553,3,3,3,2625,1684,2219,12157.0357275111,0,8.433,551.6457,39300517520859971054,0.0454,193073,0,150.0
164,1/10/2016,42678,75.649990741875,76414132.0625,0.99,1044,10320,0,16.59,53104731714,3141631,491410995,5093,27287.96875,483,0,0,0,2798,1842,2292,12404.7117477845,0,8.337,538.0286,26326052773322897092,0.0307,193331,0,133.0
165,1/11/2016,43005,80.2631940796875,76441137.21875,1.05,1058,10893,0,16.51,53940328769,3141626,482297856,5107,27005.15625,389,0,0,0,2951,1873,2501,10865.9563639958,0,8.828,561.5707,25513565112846124771,0.0301,193620,0,154.0
166,1/12/2016,43351,94.05445674,76467038.0,1.23,1094,10862,1,17.23,54526276152,3141755,471922007,4930,25900.78125,329,2,1,1,2987,1998,2533,11284.3156642916,0,8.89,541.1136,25630722267460299100,0.0305,193915,0,332.0
167,1/13/2016,43579,86.437737843125,76493573.3125,1.13,1423,17665,1,16.93,58256098368,3174885,1023451156,5002,26535.3125,402,2,1,1,2816,1772,2366,12870.1700870848,0,8.484,530.6222,60312609443641457512,0.0644,193678,0,770.0
168,1/14/2016,43804,88.76377133625,76520492.53125,1.16,1062,10653,3,16.66,55250356301,3141660,489948500,5090,26919.21875,387,5,3,3,2753,1727,2360,16470.4429755047,0,8.735,553.7419,26776176405036451541,0.0306,194038,0,214.0
169,1/15/2016,44209,93.3876936475,76547289.875,1.22,1006,9875,8,16.61,57562550443,3141784,409950494,5084,26797.34375,363,6,5,4,3126,1968,2644,14734.7655240972,0,8.996,567.1537,23160124217773726978,0.0257,194083,0,260.0
170,1/16/2016,44494,93.42005186,76573813.0,1.22,967,10664,0,16.79,55150540726,3141697,418575124,5046,26523.125,344,0,0,0,2666,1545,2494,11336.7332311287,0,9.202,574.0822,22650257057284401829,0.0264,194452,0,347.0
171,1/17/2016,44771,100.3465408253125,76600412.84375,1.31,887,9747,2,16.76,53477721574,3141705,323467063,5036,26599.84375,379,4,2,2,2579,1433,2448,12398.6422210269,0,9.068,568.3259,17039702197228480516,0.0204,194672,0,468.0
172,1/18/2016,45167,112.64173851,76627033.0,1.47,1057,12916,3,16.71,53945900879,3141706,591740638,5072,26620.15625,333,5,3,2,3051,1665,2855,12401.796156233,0,9.454,591.419,30918809979884179006,0.0371,195052,0,262.0
173,1/19/2016,45486,105.014782363125,76653125.8125,1.37,1107,13420,1,16.93,53767376718,3142004,678347830,4972,26092.8125,326,2,1,1,2846,1547,2652,12756.2805309574,0,9.539,584.904,35576958227966313784,0.0434,195238,0,471.0
174,1/20/2016,45937,117.319892518125,76679668.3125,1.53,959,10610,4,16.72,55721616549,3141623,348032526,5038,26542.5,360,5,3,3,3351,2036,2825,14112.5940165685,0,9.414,588.1518,19013491869610907123,0.022,195276,0,406.0
175,1/21/2016,46362,118.126604798125,76705587.53125,1.54,944,10734,3,16.97,60639283859,3141658,342268224,4963,25919.21875,295,3,2,2,2902,1545,2759,12665.9457878662,0,9.598,584.1308,20295975834499795383,0.022,195429,0,294.0
176,1/22/2016,46783,116.6324006475,76731842.53125,1.52,1027,13848,4,16.81,56195249052,3146193,570242575,5007,26255.0,324,4,4,2,2978,1599,2841,10375.4008758945,0,9.897,610.6596,31181325074578597403,0.0362,195640,0,296.0
177,1/23/2016,47374,155.8179528040625,76757612.21875,2.03,906,11025,4,17.12,55504259187,3141776,322444465,4928,25769.6875,302,4,3,3,3410,1878,3177,10187.7507294933,0,10.059,608.8656,17432803410571133806,0.0208,195469,0,335.0
178,1/24/2016,48105,161.24819589375,76784855.1875,2.10,993,12798,5,16.39,58951408559,3141605,423769859,5168,27242.96875,379,8,5,5,3823,2112,3481,10897.4745355775,0,10.133,650.5701,23730882576743100681,0.0261,195606,0,351.0
179,1/25/2016,48925,192.026380546875,76810552.21875,2.50,1335,17121,2,17.31,56752420983,3141736,726749777,4881,25697.03125,345,3,2,2,4040,2226,3736,13858.5406091659,0,10.33,624.8285,40191242860806737766,0.0474,195907,0,465.0
180,1/26/2016,49844,176.72634530625,76837541.4375,2.30,1228,16511,4,16.37,58955359850,3141650,673354229,5152,26989.21875,327,2,2,2,4329,2350,4003,13398.036130897,0,10.611,672.8732,37898057547576072726,0.0416,196277,0,450.0
181,1/27/2016,50637,186.010014169375,76863642.21875,2.42,1566,18747,1,16.96,58687046251,3141823,988064305,4983,26100.78125,317,2,1,1,4056,2080,3774,10927.9415436004,0,10.82,663.7333,56860146719716907969,0.0631,196120,0,303.0
182,1/28/2016,51643,196.0700276109375,76890206.90625,2.55,1424,16765,1049,16.96,56180261528,3141716,757796542,5059,26564.6875,334,7,5,3,4466,2090,4205,9793.39729841365,0,10.449,652.1991,41356011041144648852,0.0477,196372,0,657.0
183,1/29/2016,52611,185.36844537375,76916367.375,2.41,1308,16395,232,17.27,59508641167,3141700,662122614,4981,26160.46875,339,10,7,6,4323,2021,4090,6955.33455524739,0,10.883,670.1196,37410343427461486224,0.0423,196634,0,647.0
184,1/30/2016,53598,186.970422015,76942560.5,2.43,1179,14661,13,17.11,67198755701,3141702,547033880,5017,26193.125,296,12,8,9,4341,1992,4128,6743.32788155503,0,10.876,668.8032,35429282168080463040,0.0347,196607,0,619.0
185,1/31/2016,54494,169.330133225,76968242.375,2.20,1135,14166,2,17.63,66544976813,3141694,528433090,4872,25681.875,352,4,2,2,4392,2100,4170,10406.2586304012,0,10.696,646.7083,33883769366783898846,0.0345,197239,0,475.0
186,2/1/2016,55186,167.07844176625,76994673.625,2.17,1081,14199,13,16.96,66170097350,3141687,467975052,5015,26431.25,360,11,6,7,4200,2063,3949,8081.09276654402,0,10.917,679.1845,32539227416216587495,0.0297,197096,0,478.0
187,2/2/2016,55768,188.700328053125,77020542.0625,2.45,1077,14291,169,17.15,65763607541,3141681,463852720,4955,25868.4375,294,165,163,7,4167,2011,3923,8427.98430002731,0,10.674,648.4793,29462927838445742070,0.0298,197374,0,486.0
188,2/3/2016,56445,194.9310352790625,77047840.03125,2.53,1060,14274,24,16.36,64138762372,3141616,454011879,5199,27297.96875,347,17,12,10,4328,2027,4106,8280.33451999806,0,10.857,696.9209,27729175477288151003,0.0278,197331,0,974.0
189,2/4/2016,57050,198.08121410375,77074402.375,2.57,1087,14371,8,16.8,73409019027,3141737,490608958,5062,26562.34375,335,13,8,5,4078,1991,3844,6688.48829011865,0,11.114,694.2255,32717501856642223868,0.0308,197459,0,561.0
190,2/5/2016,57863,198.1494696896875,77100960.96875,2.57,1117,15249,12,16.84,68267066894,3141759,532003821,5046,26558.59375,355,8,5,3,4699,2046,4511,5916.47322204038,0,11.176,698.6372,38974371493185273232,0.0336,197569,0,480.0
191,2/6/2016,58402,195.1320860775,77127306.75,2.53,1678,31418,9,17.05,131916789237,3148709,1516518359,4987,26345.78125,377,7,5,5,3840,1949,3640,5022.34458997494,0,10.867,674.6478,240782836139497540152,0.0965,197542,0,392.0
192,2/7/2016,58925,231.4619743125,77153991.4375,3.00,1026,14264,21,16.69,81674346130,3141675,456085675,5087,26684.6875,334,18,10,9,4055,2142,3783,5423.66030874924,0,11.05,693.3343,53120733907433247770,0.0285,197630,0,483.0
193,2/8/2016,59593,243.8908427425,77180646.4375,3.16,1034,14719,32,16.75,80464718771,3141641,449250211,5071,26655.0,344,17,12,12,4497,2318,4161,5931.12805965348,0,11.54,723.2448,37812427358868402303,0.0282,198077,0,716.0
194,2/9/2016,60346,290.2987619175,77207117.53125,3.76,1032,15517,5,16.92,124510154916,3141802,459451796,5055,26471.09375,319,7,5,4,4757,2479,4403,7079.31890153633,0,11.245,699.4473,50166925483712683867,0.0289,198051,0,641.0
195,2/10/2016,61635,335.9647626984375,77233278.78125,4.35,1106,17141,13,17.26,141417210581,3141830,490191172,4961,26161.25,360,19,13,7,6032,3265,5270,6829.78118441164,0,11.659,718.0474,58884244371348296342,0.0315,198695,0,318.0
196,2/11/2016,63947,492.917247068125,77259756.59375,6.38,1280,21440,51,17.02,66426480457,3141718,682060218,5019,26477.8125,366,28,21,12,7682,3390,7177,8861.61351967821,0,11.994,747.5285,46523547266425745299,0.0433,199177,0,339.0
197,2/12/2016,65483,407.29858295375,77286258.625,5.27,1171,18109,10,16.99,62799761220,3141698,540874146,5033,26502.03125,357,13,10,3,6485,3304,5868,5908.18153104465,0,11.553,720.7269,33065545419009687145,0.0342,198781,0,234.0
198,2/13/2016,66901,403.57459177875,77313140.1875,5.22,1222,19327,3,16.82,57729244744,3141725,634287258,5093,26881.5625,378,6,3,3,6066,3071,5552,5994.7233185409,0,12.097,766.029,36118585709597310658,0.0396,199582,0,307.0
199,2/14/2016,68010,402.1652401,77339469.25,5.20,1140,16624,6,17.03,53479540613,3141778,514552660,4990,26329.0625,370,7,4,4,5550,2653,5083,8302.10872229666,0,12.497,775.2691,27773044299706597294,0.0328,199523,0,325.0
200,2/15/2016,68996,403.84892561625,77365694.5625,5.22,1127,17159,23,17.2,56788416456,3141706,545779880,4975,26225.3125,358,16,13,9,5686,2765,5212,7879.24766549876,0,12.875,794.6889,30725342958734838838,0.0349,199820,0,405.0
201,2/16/2016,69956,328.9165964609375,77392140.34375,4.25,1128,17549,16,17.02,55814592783,3141729,589465103,5025,26445.78125,349,23,15,9,5689,2749,5293,7469.66045345862,0,12.696,789.694,33294520810596814615,0.0373,199799,0,250.0
202,2/17/2016,70919,298.8327557675,77417812.375,3.86,1265,19990,25,17.5,54601880947,3143592,724546098,4857,25672.03125,373,27,16,15,5730,2698,5319,7981.62858316137,0,12.722,770.0884,41019393677163280957,0.0474,200451,0,259.0
203,2/18/2016,71720,337.65595867375,77444027.21875,4.36,1109,16969,8,17.1,54513971078,3141782,538282068,4999,26214.84375,327,10,8,2,5538,2726,5143,5266.99813789252,0,12.182,750.9481,29269923354896102421,0.0343,200461,0,322.0
204,2/19/2016,73097,344.744537959375,77470682.6875,4.45,1157,18412,4,16.91,54608221632,3141756,656406787,5033,26655.46875,395,6,4,2,5532,2653,5236,4138.32716764897,0,12.651,794.8141,37036003294327345719,0.0415,200714,0,278.0
205,2/20/2016,73761,338.6629539584375,77497243.46875,4.37,1046,16714,0,16.83,53778238540,3141824,499477626,5051,26560.78125,345,0,0,0,5229,2526,4949,3919.15767673456,0,12.814,800.292,26791644896446060433,0.0315,201114,0,396.0
